image_id,text,name,group,sub_group,emoji,train
2373,Кнопка «Играть или Пауза»,black right pointing triangle with double vertical bar,Symbols,av-symbol,⏯,1
2374,Кнопка «Назад»,black left pointing triangle,Symbols,av-symbol,◀,1
2375,Кнопка «Перемотка назад»,black left pointing double triangle,Symbols,av-symbol,⏪,1
2376,Кнопка «Предыдущий трек»,black left pointing double triangle with vertical bar,Symbols,av-symbol,⏮,0
2377,Кнопка «Вверх»,up pointing small red triangle,Symbols,av-symbol,🔼,1
2378,Кнопка «Повысить скорость»,black up pointing double triangle,Symbols,av-symbol,⏫,0
2379,Кнопка «Вниз»,down pointing small red triangle,Symbols,av-symbol,🔽,1
2380,Кнопка «Понизить скорость»,black down pointing double triangle,Symbols,av-symbol,⏬,1
2381,Кнопка «Пауза»,double vertical bar,Symbols,av-symbol,⏸,0
2382,Кнопка «Стоп»,black square for stop,Symbols,av-symbol,⏹,0
2383,Кнопка «Запись»,black circle for record,Symbols,av-symbol,⏺,1
2384,Кнопка «Изъять»,eject symbol,Symbols,av-symbol,⏏,1
2385,Кино,cinema,Symbols,av-symbol,🎦,1
2386,Кнопка «Тусклее»,low brightness symbol,Symbols,av-symbol,🔅,1
2387,Кнопка «Ярче»,high brightness symbol,Symbols,av-symbol,🔆,1
2388,Знак сигнала,antenna with bars,Symbols,av-symbol,📶,1
2389,Режим вибрации,vibration mode,Symbols,av-symbol,📳,1
2390,Телефон отключен,mobile phone off,Symbols,av-symbol,📴,1
2391,Бесконечность,permanent paper sign,Symbols,math,♾,1
2392,Знак отходов,black universal recycling symbol,Symbols,other-symbol,♻,1
2393,Геральдическая лилия,fleur de lis,Symbols,other-symbol,⚜,1
2394,Эмблема трезубца,trident emblem,Symbols,other-symbol,🔱,1
2395,Именной значок,name badge,Symbols,other-symbol,📛,1
2396,Японский символ Новичка,japanese symbol for beginner,Symbols,other-symbol,🔰,1
2397,Жирный красный круг,heavy large circle,Symbols,other-symbol,⭕,1
2398,Белая галочка на зеленом фоне,white heavy check mark,Symbols,other-symbol,✅,1
2399,Галочка на сером фоне,ballot box with check,Symbols,other-symbol,☑,1
2400,Жирная галочка,heavy check mark,Symbols,other-symbol,✔,1
2401,Знак умножения,heavy multiplication x,Symbols,math,✖,1
2402,Красный крест,cross mark,Symbols,other-symbol,❌,1
2403,Белый крест на зеленом фоне,negative squared cross mark,Symbols,other-symbol,❎,0
2404,Знак прибавления,heavy plus sign,Symbols,math,➕,1
2405,Знак вычитания,heavy minus sign,Symbols,math,➖,1
2406,Знак деления,heavy division sign,Symbols,math,➗,1
2407,Фигурная петля,curly loop,Symbols,other-symbol,➰,1
2408,Двойная фигурная петля,double curly loop,Symbols,other-symbol,➿,1
2409,Знак чередования,part alternation mark,Symbols,other-symbol,〽,1
2410,Восьмиконечная звездочка,eight spoked asterisk,Symbols,other-symbol,✳,1
2411,Восьмиконечная звезда,eight pointed black star,Symbols,other-symbol,✴,1
2412,Вспышка,sparkle,Symbols,other-symbol,❇,1
2413,Двойной знак восклицания,double exclamation mark,Symbols,punctuation,‼,1
2414,"Знак вопрос, знак восклицания",exclamation question mark,Symbols,punctuation,⁉,1
2415,Знак вопроса,black question mark ornament,Symbols,punctuation,❓,1
2416,Белый знак вопроса,white question mark ornament,Symbols,punctuation,❔,1
2417,Белый знак восклицания,white exclamation mark ornament,Symbols,punctuation,❕,1
2418,Знак восклицания,heavy exclamation mark symbol,Symbols,punctuation,❗,0
2419,Волнистая черта,wavy dash,Symbols,punctuation,〰,1
2420,Знак торговой марки,trade mark sign,Symbols,other-symbol,™,1
2421,Кнопка с цифрой «10»,keycap ten,Symbols,keycap,🔟,1
2422,Кнопка «Большие латинские символы»,input symbol for latin capital letters,Symbols,alphanum,🔠,1
2423,Кнопка «Малые латинские символы»,input symbol for latin small letters,Symbols,alphanum,🔡,0
2424,Кнопка «Цифры»,input symbol for numbers,Symbols,alphanum,🔢,1
2425,Кнопка «Символы»,input symbol for symbols,Symbols,alphanum,🔣,1
2426,Кнопка «Латинские буквы»,input symbol for latin letters,Symbols,alphanum,🔤,1
2427,Группа крови «А»,negative squared latin capital letter a,Symbols,alphanum,🅰,1
2428,Группа крови «АВ»,negative squared ab,Symbols,alphanum,🆎,1
2429,Группа крови «В»,negative squared latin capital letter b,Symbols,alphanum,🅱,1
2430,Группа крови «CL»,squared cl,Symbols,alphanum,🆑,1
2431,Кнопка «Класс»,squared cool,Symbols,alphanum,🆒,1
2432,Кнопка «Бесплатно»,squared free,Symbols,alphanum,🆓,1
2433,Кнопка «Информация»,information source,Symbols,alphanum,ℹ,1
2434,Кнопка «ID»,squared id,Symbols,alphanum,🆔,1
2435,Буква «М» в круге,circled latin capital letter m,Symbols,alphanum,Ⓜ,1
2436,Кнопка «Новое»,squared new,Symbols,alphanum,🆕,1
2437,Кнопка «NG»,squared ng,Symbols,alphanum,🆖,1
2438,Группа крови «О»,negative squared latin capital letter o,Symbols,alphanum,🅾,1
2439,Кнопка «ОК»,squared ok,Symbols,alphanum,🆗,1
2440,Кнопка «Р»,negative squared latin capital letter p,Symbols,alphanum,🅿,1
2441,Кнопка «На помощь»,squared sos,Symbols,alphanum,🆘,1
2442,Кнопка «Вверх!»,squared up with exclamation mark,Symbols,alphanum,🆙,0
2443,Кнопка «VS»,squared vs,Symbols,alphanum,🆚,1
2444,Кнопка с японским символом «Здесь»,squared katakana koko,Symbols,alphanum,🈁,1
2445,Кнопка с японским символом «Плата за обслуживание»,squared katakana sa,Symbols,alphanum,🈂,1
2446,Кнопка с японским символом «Ежемесячная сумма»,squared cjk unified ideograph 6708,Symbols,alphanum,🈷,1
2447,Кнопка с японским символом «Не бесплатно»,squared cjk unified ideograph 6709,Symbols,alphanum,🈶,1
2448,Кнопка с японским символом «Зарезервировано»,squared cjk unified ideograph 6307,Symbols,alphanum,🈯,1
2449,Кнопка с японским символом «Сделка»,circled ideograph advantage,Symbols,alphanum,🉐,1
2450,Кнопка с японским символом «Скидка»,squared cjk unified ideograph 5272,Symbols,alphanum,🈹,1
2451,Кнопка с японским символом «Бесплатно»,squared cjk unified ideograph 7121,Symbols,alphanum,🈚,0
2452,Кнопка с японским символом «Запрещено»,squared cjk unified ideograph 7981,Symbols,alphanum,🈲,1
2453,Кнопка с японским символом «Приемлемо»,circled ideograph accept,Symbols,alphanum,🉑,0
2454,Кнопка с японским символом «Приложение»,squared cjk unified ideograph 7533,Symbols,alphanum,🈸,1
2455,Кнопка с японским символом «Проходной балл»,squared cjk unified ideograph 5408,Symbols,alphanum,🈴,1
2456,Кнопка с японским символом «Вакантно»,squared cjk unified ideograph 7a7a,Symbols,alphanum,🈳,1
2457,Кнопка с японским символом «Поздравление»,circled ideograph congratulation,Symbols,alphanum,㊗,1
2458,Кнопка с японским символом «Секрет»,circled ideograph secret,Symbols,alphanum,㊙,1
2459,Кнопка с японским символом «Открыт для предложений»,squared cjk unified ideograph 55b6,Symbols,alphanum,🈺,1
2460,Кнопка с японским символом «Свободных мест нет»,squared cjk unified ideograph 6e80,Symbols,alphanum,🈵,1
2461,Красный круг,large red circle,Symbols,geometric,🔴,1
2462,Синий круг,large blue circle,Symbols,geometric,🔵,1
2463,Черный круг,medium black circle,Symbols,geometric,⚫,1
2464,Белый круг,medium white circle,Symbols,geometric,⚪,1
2465,Черный квадрат,black large square,Symbols,geometric,⬛,1
2466,Белый квадрат,white large square,Symbols,geometric,⬜,1
2467,Черный средний квадрат,black medium square,Symbols,geometric,◼,1
2468,Белый средний квадрат,white medium square,Symbols,geometric,◻,1
2469,Черный малый квадрат,black small square,Symbols,geometric,▪,1
2470,Белый малый квадрат,white small square,Symbols,geometric,▫,1
2471,Оранжевый ромб,large orange diamond,Symbols,geometric,🔶,1
2472,Синий ромб,large blue diamond,Symbols,geometric,🔷,1
2473,Оранжевый средний ромб,small orange diamond,Symbols,geometric,🔸,1
2474,Синий средний ромб,small blue diamond,Symbols,geometric,🔹,1
2475,"Красный треугольник, повернутый вверх",up pointing red triangle,Symbols,geometric,🔺,1
2476,"Красный треугольник, повернутый вниз",down pointing red triangle,Symbols,geometric,🔻,1
2477,Драгоценный камень с точкой,diamond shape with a dot inside,Symbols,geometric,💠,1
2478,Кнопка радио,radio button,Symbols,geometric,🔘,1
2479,Черная кнопка в белом контуре,white square button,Symbols,geometric,🔳,1
2480,Белая кнопка в черном контуре,black square button,Symbols,geometric,🔲,1
2481,Клетчатый флаг,chequered flag,Flags,flag,🏁,1
2482,Красный флаг,triangular flag on post,Flags,flag,🚩,1
2483,Два флага Японии,crossed flags,Flags,flag,🎌,1
2484,Черный флаг,waving black flag,Flags,flag,🏴,1
2485,Белый флаг,waving white flag,Flags,flag,🏳,1
2486,Флаг ЛГБТ,rainbow flag,Flags,flag,🏳️‍🌈,1
2487,Пиратский флаг,pirate flag,Flags,flag,🏴‍☠️,1
2488,Флаг: Остров Вознесения,flag for ascension island,Flags,country-flag,🇦🇨,1
2489,Флаг: Андорра,flag for andorra,Flags,country-flag,🇦🇩,1
2490,Флаг: Объединенные Арабские Эмираты,flag for united arab emirates,Flags,country-flag,🇦🇪,1
2491,Флаг: Афганистан,flag for afghanistan,Flags,country-flag,🇦🇫,1
2492,Флаг: Антигуа и Барбуда,flag for antigua barbuda,Flags,country-flag,🇦🇬,1
2493,Флаг: Ангилья,flag for anguilla,Flags,country-flag,🇦🇮,0
2494,Флаг: Албания,flag for albania,Flags,country-flag,🇦🇱,1
2495,Флаг: Армения,flag for armenia,Flags,country-flag,🇦🇲,1
2496,Флаг: Ангола,flag for angola,Flags,country-flag,🇦🇴,1
2497,Флаг: Антарктика,flag for antarctica,Flags,country-flag,🇦🇶,1
2498,Флаг: Аргентина,flag for argentina,Flags,country-flag,🇦🇷,1
2499,Флаг: Американское Самоа,flag for american samoa,Flags,country-flag,🇦🇸,1
2500,Флаг: Австрия,flag for austria,Flags,country-flag,🇦🇹,1
2501,Флаг: Австралия,flag for australia,Flags,country-flag,🇦🇺,1
2502,Флаг: Аруба,flag for aruba,Flags,country-flag,🇦🇼,1
2503,Флаг: Аландские острова,flag for aland islands,Flags,country-flag,🇦🇽,1
2504,Флаг: Азербайджан,flag for azerbaijan,Flags,country-flag,🇦🇿,1
2505,Флаг: Босния и Герцеговина,flag for bosnia herzegovina,Flags,country-flag,🇧🇦,1
